Type,URL,Listing Agent,Price,Address,Beds,Showers,Cars,Location Type,Size of the property,Description,Features
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41810865-charlotte-van-montpensierlaan-20/,None,"€ 985,000",Charlotte van Montpensierlaan 20 | 1181 RR Amstelveen,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, row house",153m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41817261-piccolostraat-13/,None,"€ 335,000",Piccolostraat 13 | 1312 RC Almere,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",120m²,None,None
Buy,https://www.funda.nl/en/koop/nieuwkoop/huis-41815014-vijverhofpad-8/,None,"€ 525,000",Vijverhofpad 8 | 2421 AW Nieuwkoop,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Bungalow, semi-detached residential property (semi-bungalow)",129m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p511/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/nieuw-vennep/huis-41806666-tetterode-27/,None,"€ 369,500",Tetterode 27 | 2151 RD Nieuw-Vennep,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",142m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41806446-stichtstraat-57-hs/,None,"€ 970,000",Stichtstraat 57 hs | 1079 RC Amsterdam,6 rooms (5 bedrooms),None,1 car,"Single-family home, row house",128m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p512/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/westzaan/huis-41891772-middel-98/,None,"€ 265,000",Middel 98 | 1551 SR Westzaan,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, double house",102m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41891569-ljm-beelstraat-6/,None,"€ 395,000",L.J.M. Beelstraat 6 | 1067 WJ Amsterdam,5 rooms (4 bedrooms),None,None,"Single-family home, corner house (kwadrant wonings)",93m²,None,None
Buy,https://www.funda.nl/en/koop/weesp/huis-87254690-mouterspad-5/,None,"€ 339,000",Mouterspad 5 | 1383 DE Weesp,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",81m²,None,None
Buy,https://www.funda.nl/en/koop/purmerend/huis-41898962-zuivelstraat-60/,None,"€ 287,500",Zuivelstraat 60 | 1445 MK Purmerend,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",118m²,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41885813-burgemeester-ter-laanstraat-101/,None,"€ 269,000",Burgemeester Ter Laanstraat 101 | 1501 TJ Zaandam,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",88m²,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41874362-julianalaan-18/,None,"€ 850,000",Julianalaan 18 | 1213 AP Hilversum,9 rooms (7 bedrooms),2 separate toilets,None,"Villa, semi-detached residential property",245m²,None,None
Buy,https://www.funda.nl/en/koop/wijdewormer/huis-41872038-zuiderweg-30/,None,"€ 575,000",Zuiderweg 30 | 1456 ND Wijdewormer,4 rooms (3 bedrooms),1 bathroom,None,"Single-family home, detached residential property",136m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p513/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/mijdrecht/huis-41868886-bisschop-koenraadstraat-120/,None,"€ 439,500",Bisschop Koenraadstraat 120 | 3641 AA Mijdrecht,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, semi-detached residential property",129m²,None,None
Buy,https://www.funda.nl/en/koop/assendelft/huis-41854593-dijkgraaf-ijffstraat-5/,tel:075-6426010,"€ 600,000",Dijkgraaf IJffstraat 5 | 1566 JX Assendelft,4 rooms (3 bedrooms),2 bathrooms,2 cars,"Single-family home, detached residential property",159m²,None,None
Buy,https://www.funda.nl/en/koop/assendelft/huis-41854593-dijkgraaf-ijffstraat-5/,tel:075-6426010,"€ 600,000",Dijkgraaf IJffstraat 5 | 1566 JX Assendelft,4 rooms (3 bedrooms),2 bathrooms,2 cars,"Single-family home, detached residential property",159m²,"Vrijstaand woonhuis met  garage  en twee  badkamers. Gelegen  aan water  met vrij  uitzicht.  Uitstekend onderhouden! Drie slaapkamers in totaal, waarvan  1 zeer ruim en met  eigen sanitair  op  de begane grond. Fraai aangelegde achtertuin op het zuidwesten en 2 parkeerplaatsen op eigen terrein. Hier kun je thuiskomen!  * Wilt u bezichtigen via whatsapp video-bellen? Stuur een e-mail verzoek naar ons kantoor met uw beschikbaarheid *  Ondanks de huidige omstandigheden bent u van harte welkom voo …",None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41867127-kantershof-453/,None,"€ 295,000",Kantershof 453 | 1104 GZ Amsterdam,4 rooms (2 bedrooms),1 bathroom,None,"Single-family home, row house",92m²,None,None
Buy,https://www.funda.nl/en/koop/bloemendaal/huis-41867090-dr-j-van-deventerlaan-7/,None,"€ 480,000",Dr. J. van Deventerlaan 7 | 2061 KT Bloemendaal,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",80m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41867754-botterstraat-35/,None,"€ 350,000",Botterstraat 35 | 1034 BR Amsterdam,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, row house (patio residence)",93m²,None,None
Buy,https://www.funda.nl/en/koop/nieuw-vennep/huis-41867579-warande-49/,None,"€ 339,000",Warande 49 | 2152 CL Nieuw-Vennep,5 rooms (4 bedrooms),1 bathroom,None,"Single-family home, corner house",121m²,None,None
Buy,https://www.funda.nl/en/koop/assendelft/huis-41854593-dijkgraaf-ijffstraat-5/,tel:075-6426010,"€ 600,000",Dijkgraaf IJffstraat 5 | 1566 JX Assendelft,4 rooms (3 bedrooms),2 bathrooms,2 cars,"Single-family home, detached residential property",159m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41865236-spiegelgracht-28/,None,"€ 995,000",Spiegelgracht 28 | 1017 JS Amsterdam,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Property alongside canal, semi-detached residential property",120m²,None,None
Buy,https://www.funda.nl/en/koop/kudelstaart/huis-41865063-rechtsbuitenstraat-2/,None,"€ 530,000",Rechtsbuitenstraat 2 | 1433 DS Kudelstaart,5 rooms (4 bedrooms),1 bathroom,None,"Single-family home, double house",173m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41851083-zwanebloemlaan-200/,tel:0207402020,"€ 600,000",Zwanebloemlaan 200 | 1087 GD Amsterdam,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",137m²,None,None
Buy,https://www.funda.nl/en/koop/purmerend/huis-41851588-grevelingenmeer-20/,None,"€ 325,000",Grevelingenmeer 20 | 1447 AR Purmerend,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, row house",118m²,None,None
Buy,https://www.funda.nl/en/koop/beinsdorp/huis-41850302-graanhuis-4/,None,"€ 559,500",Graanhuis 4 | 2144 KX Beinsdorp,None,None,None,"Desirable residence/villa, double house",None,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41851083-zwanebloemlaan-200/,None,"€ 600,000",Zwanebloemlaan 200 | 1087 GD Amsterdam,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",137m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p515/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/assendelft/huis-41854593-dijkgraaf-ijffstraat-5/,tel:075-6426010,"€ 600,000",Dijkgraaf IJffstraat 5 | 1566 JX Assendelft,4 rooms (3 bedrooms),2 bathrooms,2 cars,"Single-family home, detached residential property",159m²,"Vrijstaand woonhuis met  garage  en twee  badkamers. Gelegen  aan water  met vrij  uitzicht.  Uitstekend onderhouden! Drie slaapkamers in totaal, waarvan  1 zeer ruim en met  eigen sanitair  op  de begane grond. Fraai aangelegde achtertuin op het zuidwesten en 2 parkeerplaatsen op eigen terrein. Hier kun je thuiskomen!  * Wilt u bezichtigen via whatsapp video-bellen? Stuur een e-mail verzoek naar ons kantoor met uw beschikbaarheid *  Ondanks de huidige omstandigheden bent u van harte welkom voo …",None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p514/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41745906-bergweg-55/,None,"€ 1,095,000",Bergweg 55 | 1217 SB Hilversum,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 cars,"Villa, detached residential property",284m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41733829-paul-schuitemahof-5/,None,"€ 715,000",Paul Schuitemahof 5 | 1087 EG Amsterdam,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,1 car,"Property alongside canal, row house",193m²,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41745906-bergweg-55/,None,"€ 1,095,000",Bergweg 55 | 1217 SB Hilversum,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 cars,"Villa, detached residential property",284m²,None,None
Buy,https://www.funda.nl/en/koop/edam/huis-41733458-zoutziedershof-6/,None,"€ 395,000",Zoutziedershof 6 | 1135 VG Edam,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, row house",123m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41731657-lindekersstraat-16/,None,"€ 525,000",Lindekersstraat 16 | 1036 KS Amsterdam,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",121m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p516/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/zwaanshoek/huis-41707490-klinkenbergstraat-59/,None,"€ 325,000",Klinkenbergstraat 59 | 2136 AB Zwaanshoek,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",117m²,None,None
Buy,https://www.funda.nl/en/koop/diemen/huis-41706739-van-dijkstraat-25/,None,"€ 489,025",van Dijkstraat 25 | 1111 ND Diemen,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,1 car,"Single-family home, corner house",121m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41790391-pesetalaan-2/,tel:020-4193009,"€ 425,000",Pesetalaan 2 | 1060 SC Amsterdam,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",107m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p517/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/wilnis/huis-41641541-pastoor-kannelaan-26/,None,"€ 450,000",Pastoor Kannelaan 26 | 3648 XX Wilnis,5 rooms (4 bedrooms),1 separate toilet,1 car,"Single-family home, corner house",127m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-87002889-durgerdammerdijk-122/,None,"€ 1,595,000",Durgerdammerdijk 122 | 1026 CG Amsterdam,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, detached residential property (dyke house)",196m²,None,None
Buy,https://www.funda.nl/en/koop/nigtevecht/huis-87000665-oostzijdsestraat-3/,None,"€ 475,000",Oostzijdsestraat 3 | 1393 PP Nigtevecht,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",127m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41633914-samuel-esmeijerstraat-25/,None,"€ 575,000",Samuel Esmeijerstraat 25 | 1318 CA Almere,5 rooms (4 bedrooms),2 separate toilets,1 car,"Villa, detached residential property",169m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p518/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/huizen/huis-41675198-dr-a-plesmanlaan-12/,tel:035-5253135,"€ 1,650,000",Dr. A. Plesmanlaan 12 | 1272 RP Huizen,11 rooms (7 bedrooms),3 bathrooms and 2 separate toilets,6 cars,"Country house, detached residential property",453m²,None,None
Buy,https://www.funda.nl/en/koop/heemskerk/huis-41531610-ganzenveer-20/,None,"€ 409,000",Ganzenveer 20 | 1967 JG Heemskerk,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Desirable residence/villa, corner house",157m²,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-41538406-zijlvest-49/,None,"€ 1,029,500",Zijlvest 49 | 2011 VB Haarlem,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,None,"Desirable residence/villa, row house",213m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p519/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/vreeland/huis-41983610-nigtevechtseweg-35/,None,None,Nigtevechtseweg 35 | 3633 XR Vreeland,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,3 cars,"Single-family home, detached residential property",160m²,None,None
Buy,https://www.funda.nl/en/koop/naarden/huis-41982207-ten-boschstraat-27/,None,"€ 125,000",Ten Boschstraat 27 | 1411 VG Naarden,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",70m²,None,None
Buy,https://www.funda.nl/en/koop/naarden/huis-41982207-ten-boschstraat-27/,tel:036-5238450,"€ 125,000",Ten Boschstraat 27 | 1411 VG Naarden,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",70m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-87324428-kantershof-299/,None,"€ 400,000",Kantershof 299 | 1104 GR Amsterdam,5 rooms,1 separate toilet,None,"Single-family home, row house",133m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-87323633-willem-kloosstraat-18/,tel:088-4333999,"€ 299,500",Willem Kloosstraat 18 | 1321 TN Almere,5 rooms (4 bedrooms),1 separate toilet,None,"Single-family home, row house",120m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p520/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/heemstede/huis-41832380-strawinskylaan-44/,None,"€ 795,000",Strawinskylaan 44 | 2102 CR Heemstede,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, semi-detached residential property",160m²,None,None
Buy,https://www.funda.nl/en/koop/blaricum/huis-41832483-fransepad-48/,None,"€ 1,250,000",Fransepad 48 | 1261 JG Blaricum,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, detached residential property",136m²,None,None
Buy,https://www.funda.nl/en/koop/warmond/huis-41831604-watertuin-12/,None,"€ 250,000",Watertuin 12 | 2362 XB Warmond,3 rooms (2 bedrooms),1 bathroom,None,"Bungalow, semi-detached residential property",82m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p521/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41812332-werpanker-40/,tel:06-13928430,"€ 490,000",Werpanker 40 | 1319 DD Almere,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, corner house",207m²,None,None
Buy,https://www.funda.nl/en/koop/sassenheim/huis-41810795-jacoba-van-beierenlaan-6-e/,None,"€ 450,000",Jacoba van Beierenlaan 6 e | 2171 CM Sassenheim,5 rooms (3 bedrooms),None,None,"Desirable residence/villa, corner house",137m²,None,None
Buy,https://www.funda.nl/en/koop/sassenheim/huis-41810777-jacoba-van-beierenlaan-6-c/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-87273893-keizersgracht-22-k/,tel:0294 450752,"€ 525,000",Keizersgracht 22 K | 1015 CR Amsterdam,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,None,"Houseboat, detached residential property (residential property on water)",70m²,None,None
Buy,https://www.funda.nl/en/koop/wormerveer/huis-87270713-schoolpad-32/,None,"€ 229,500",Schoolpad 32 | 1521 DE Wormerveer,5 rooms (3 bedrooms),None,None,"Single-family home, detached residential property",86m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-87270655-moderatostraat-32/,None,"€ 335,000",Moderatostraat 32 | 1312 TA Almere,4 rooms (3 bedrooms),1 separate toilet,None,"Single-family home, double house",118m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41803093-govert-flinckstraat-388-2-3/,None,"€ 875,000",Govert Flinckstraat 388 -2+3 | 1074 CH Amsterdam,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",131m²,None,None
Buy,https://www.funda.nl/en/koop/zandvoort/huis-41802717-oosterparkstraat-44/,None,"€ 699,000",Oosterparkstraat 44 | 2042 AT Zandvoort,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,None,"Single-family home, semi-detached residential property",187m²,None,None
Buy,https://www.funda.nl/en/koop/nederhorst-den-berg/huis-41806282-middenweg-145-b/,None,"€ 790,000",Middenweg 145 b | 1394 AH Nederhorst den Berg,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,None,"Bungalow, detached residential property",176m²,None,None
Buy,https://www.funda.nl/en/koop/huizen/huis-41806027-nieuwe-blaricummerweg-40/,None,"€ 1,645,000",Nieuwe Blaricummerweg 40 | 1272 RL Huizen,9 rooms (4 bedrooms),1 bathroom and 2 separate toilets,2 cars,"Villa, detached residential property",235m²,None,None
Buy,https://www.funda.nl/en/koop/naarden/huis-41891943-rembrandtlaan-21/,None,"€ 1,395,000",Rembrandtlaan 21 | 1412 JM Naarden,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,1 car,"Villa, double house",207m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41891768-koninginneweg-155-a/,None,"€ 2,000,000",Koninginneweg 155 A | 1075 CN Amsterdam,9 rooms (5 bedrooms),2 bathrooms and 4 separate toilets,None,"Desirable residence/villa, row house",293m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-87250861-levantkade-204/,None,"€ 663,000",Levantkade 204 | 1019 BG Amsterdam,5 rooms (3 bedrooms),None,None,"Houseboat, detached residential property (residential property on water)",135m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-87235090-marquette-12/,None,"€ 659,000",Marquette 12 | 1081 AG Amsterdam,6 rooms (5 bedrooms),3 bathrooms,1 car,"Single-family home, row house (drive-in residential property)",135m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41868554-ambachtsmark-115/,tel:035-6921055,"€ 339,500",Ambachtsmark 115 | 1355 EK Almere,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",143m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p523/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-87270655-moderatostraat-32/,None,"€ 335,000",Moderatostraat 32 | 1312 TA Almere,4 rooms (3 bedrooms),1 separate toilet,None,"Single-family home, double house",118m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41803093-govert-flinckstraat-388-2-3/,None,"€ 875,000",Govert Flinckstraat 388 -2+3 | 1074 CH Amsterdam,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",131m²,None,None
Buy,https://www.funda.nl/en/koop/zandvoort/huis-41802717-oosterparkstraat-44/,None,"€ 699,000",Oosterparkstraat 44 | 2042 AT Zandvoort,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,None,"Single-family home, semi-detached residential property",187m²,None,None
Buy,https://www.funda.nl/en/koop/nederhorst-den-berg/huis-41806282-middenweg-145-b/,None,"€ 790,000",Middenweg 145 b | 1394 AH Nederhorst den Berg,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,None,"Bungalow, detached residential property",176m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p522/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-87162206-bantamstraat-3/,tel:0800-1800,"€ 275,000",Bantamstraat 3 | 2022 TP Haarlem,4 rooms (3 bedrooms),None,None,"Single-family home, row house",79m²,None,None
